timestamp,client_ip,endpoint_uri,http_method,response_time_ms,status_code,bytes_sent,is_anomaly,anomaly_type
2026-01-20T16:24:08,10.44.16.121,/api/v1/savings/deposit,POST,112.21,200,455,0,normal
2026-01-20T16:57:56,10.42.71.233,/api/v1/accounts/statements,GET,101.08,200,2706,0,normal
2026-01-20T17:37:29,10.41.33.110,/api/v1/qr/pay,GET,28.39,204,5776,0,normal
2026-01-20T17:53:34,10.8.76.235,/api/v1/transfers/internal,POST,110.36,200,804,0,normal
2026-01-20T18:02:51,10.15.174.160,/api/v1/accounts/balance,GET,51.35,200,2300,0,normal
2026-01-20T18:11:22,10.18.46.235,/api/v1/auth/login,POST,42.88,200,641,0,normal
2026-01-20T18:47:21,10.45.94.20,/api/v1/auth/login,POST,91.5,204,2465,0,normal
2026-01-20T19:02:55,10.32.245.220,/api/v1/transfers/internal,POST,53.63,200,494,0,normal
2026-01-20T19:10:20,10.33.198.193,/api/v1/loans/status,POST,88.62,200,1865,0,normal
2026-01-20T20:03:43,10.40.1.202,/api/v1/ibanking/session,GET,68.02,200,2186,0,normal
2026-01-20T20:30:26,10.49.217.9,/api/v1/accounts/statements,GET,143.09,200,2093,0,normal
2026-01-20T20:37:34,10.4.142.202,/api/v1/cards/lock,PUT,33.03,200,4700,0,normal
2026-01-20T20:48:50,10.21.170.166,/api/v1/transfers/internal,POST,69.43,200,1536,0,normal
2026-01-21T00:06:10,10.11.71.34,/api/v1/accounts/statements,POST,64.1,200,3471,0,normal
2026-01-21T00:38:06,10.42.211.71,/api/v1/transfers/internal,POST,111.46,201,1171,0,normal
2026-01-21T00:45:50,10.27.94.79,/api/v1/payments/bill,POST,100.4,201,1878,0,normal
2026-01-21T00:54:32,10.8.149.201,/api/v1/cards/transactions,GET,119.94,200,4125,0,normal
2026-01-21T00:57:11,10.14.110.168,/api/v1/transfers/internal,POST,30.95,200,5400,0,normal
2026-01-21T01:17:29,10.32.245.220,/api/v1/accounts/statements,GET,28.16,200,390,0,normal
2026-01-21T01:22:27,10.32.186.184,/api/v1/auth/login,POST,41.6,200,904,0,normal
2026-01-21T01:30:37,10.24.183.168,/api/v1/loans/status,POST,98.08,200,336,0,normal
2026-01-21T01:37:52,10.45.32.116,/api/v1/loans/status,POST,73.08,200,4508,0,normal
2026-01-21T02:48:22,10.18.66.2,/api/v1/accounts/balance,GET,77.11,201,587,0,normal
2026-01-21T03:32:04,10.15.195.211,/api/v1/savings/deposit,GET,1093.79,503,472,1,system_error
2026-01-21T03:41:23,10.4.134.247,/api/v1/payments/bill,POST,62.15,200,2230,0,normal
2026-01-21T04:41:36,10.20.30.95,/api/v1/ibanking/session,GET,107.65,200,1925,0,normal
2026-01-21T04:50:34,10.44.138.36,/api/v1/auth/login,POST,57.96,200,2932,0,normal
2026-01-21T04:54:20,10.31.178.25,/api/v1/accounts/balance,POST,49.19,200,3732,0,normal
2026-01-21T16:27:45,10.2.45.125,/api/v1/loans/status,POST,80.34,200,3221,0,normal
2026-01-21T16:33:19,10.4.87.30,/api/v1/qr/pay,GET,113.9,200,4422,0,normal
2026-01-21T16:55:06,10.47.106.123,/api/v1/payments/bill,POST,61.6,204,4931,0,normal
2026-01-21T17:10:59,10.49.148.114,/api/v1/transfers/internal,POST,41.11,400,1336,0,normal
2026-01-21T17:16:49,10.6.142.128,/api/v1/accounts/balance,GET,46.02,200,1438,0,normal
2026-01-21T17:47:25,10.0.172.246,/api/v1/qr/pay,GET,44.62,200,492,0,normal
2026-01-21T17:51:30,10.30.92.243,/api/v1/ibanking/session,GET,46.53,201,3734,0,normal
2026-01-21T17:54:13,10.2.76.111,/api/v1/qr/pay,GET,45.47,200,4471,0,normal
2026-01-21T17:58:11,10.46.41.145,/api/v1/transfers/internal,POST,27.25,200,4184,0,normal
2026-01-21T18:08:06,10.32.245.220,/api/v1/ibanking/session,GET,129.56,200,876,0,normal
2026-01-21T18:26:32,10.15.195.211,/api/v1/transfers/napas,POST,54.46,204,3482,0,normal
2026-01-21T18:33:30,10.23.33.174,/api/v1/payments/bill,POST,44.44,200,4218,0,normal
2026-01-21T18:36:41,10.8.39.73,/api/v1/qr/pay,POST,49.76,201,3273,0,normal
2026-01-21T18:41:19,10.4.70.124,/api/v1/transfers/internal,POST,42.77,200,3406,0,normal
2026-01-21T18:50:23,10.5.156.232,/api/v1/auth/otp/verify,POST,55.55,200,2011,0,normal
2026-01-21T20:03:24,10.31.178.25,/api/v1/qr/pay,GET,81.29,201,2803,0,normal
2026-01-21T20:31:21,10.4.187.189,/api/v1/accounts/statements,POST,79.24,200,3958,0,normal
2026-01-21T20:35:59,10.22.187.69,/api/v1/notifications/push,GET,39.25,200,351,0,normal
2026-01-21T20:42:08,10.22.187.69,/api/v1/notifications/push,POST,71.71,200,4521,0,normal
2026-01-22T01:03:01,10.49.148.114,/api/v1/notifications/push,GET,46.72,200,4251,0,normal
2026-01-22T01:18:50,10.22.187.69,/api/v1/payments/bill,POST,143.75,200,420,0,normal
2026-01-22T02:06:53,10.48.67.198,/api/v1/payments/bill,POST,49.3,200,4345,0,normal
2026-01-22T02:36:34,10.37.45.93,/api/v1/accounts/balance,GET,86.79,200,1772,0,normal
2026-01-22T02:49:08,10.33.125.112,/api/v1/notifications/push,GET,71.37,200,1086,0,normal
2026-01-22T02:49:31,10.39.254.169,/api/v1/transfers/napas,POST,27.39,201,584,0,normal
2026-01-22T04:14:45,10.20.30.95,/api/v1/savings/deposit,GET,60.0,201,2727,0,normal
2026-01-22T09:25:43,10.49.217.9,/api/v1/transfers/napas,POST,17024.82,200,2542,1,high_latency
2026-01-22T11:13:34,10.23.218.144,/api/v1/qr/pay,POST,16245.56,504,2327,1,high_latency
2026-01-22T16:02:14,10.13.115.135,/api/v1/loans/status,GET,60.45,201,1059,0,normal
2026-01-22T16:05:06,10.1.36.141,/api/v1/savings/deposit,GET,192.85,200,1735,0,normal
2026-01-22T16:22:42,10.20.103.106,/api/v1/payments/bill,POST,30.66,200,1986,0,normal
2026-01-22T16:30:02,10.46.3.45,/api/v1/transfers/internal,POST,46.39,200,745,0,normal
2026-01-22T16:32:18,10.20.30.95,/api/v1/cards/lock,PUT,66.33,200,1946,0,normal
2026-01-22T16:42:05,10.32.245.220,/api/v1/qr/pay,GET,40.26,201,3042,0,normal
2026-01-22T16:42:20,10.5.71.62,/api/v1/auth/otp/verify,POST,32.87,200,5766,0,normal
2026-01-22T17:13:37,10.37.106.2,/api/v1/payments/bill,POST,75.26,200,206,0,normal
2026-01-22T17:15:15,10.4.187.189,/api/v1/ibanking/session,GET,85.16,200,5179,0,normal
2026-01-22T17:18:38,10.13.115.135,/api/v1/transfers/internal,POST,108.94,200,814,0,normal
2026-01-22T18:50:54,10.5.169.171,/api/v1/payments/bill,POST,120.82,200,1024,0,normal
2026-01-22T20:03:44,10.29.106.51,/api/v1/savings/deposit,POST,94.82,200,513,0,normal
2026-01-22T20:10:45,10.23.218.144,/api/v1/cards/transactions,POST,1323.53,502,1360,1,system_error
2026-01-22T20:43:15,10.46.241.61,/api/v1/accounts/statements,GET,76.04,400,5968,0,normal
2026-01-22T20:43:46,10.25.110.37,/api/v1/transfers/internal,POST,49.17,400,5627,0,normal
2026-01-23T00:21:32,10.23.202.48,/api/v1/cards/lock,PUT,40.54,201,2158,0,normal
2026-01-23T00:26:42,10.15.195.211,/api/v1/notifications/push,POST,67.03,400,4678,0,normal
2026-01-23T01:50:27,10.17.156.150,/api/v1/payments/bill,POST,73.31,200,3772,0,normal
2026-01-23T02:02:14,10.44.138.36,/api/v1/cards/transactions,POST,55.69,204,2036,0,normal
2026-01-23T02:37:28,10.27.94.79,/api/v1/savings/deposit,GET,59.54,200,5807,0,normal
2026-01-23T02:46:17,10.25.169.80,/api/v1/accounts/balance,POST,42.48,200,4568,0,normal
2026-01-23T03:01:46,10.47.161.74,/api/v1/auth/otp/verify,POST,42.04,200,2630,0,normal
2026-01-23T03:15:31,10.48.58.60,/api/v1/accounts/statements,GET,69.09,400,3168,0,normal
2026-01-23T04:02:25,10.30.92.243,/api/v1/transfers/napas,POST,65.93,200,1787,0,normal
2026-01-23T04:13:17,10.13.115.135,/api/v1/accounts/statements,POST,26.93,200,4091,0,normal
2026-01-23T10:13:31,10.32.160.22,/api/v1/accounts/statements,GET,4433.06,504,1293,1,high_latency
2026-01-23T16:25:11,10.4.87.30,/api/v1/savings/deposit,POST,57.6,200,5857,0,normal
2026-01-23T16:26:08,10.2.45.125,/api/v1/accounts/statements,GET,59.34,204,1257,0,normal
2026-01-23T16:42:04,10.9.84.168,/api/v1/ibanking/session,GET,61.79,200,2060,0,normal
2026-01-23T16:55:09,10.7.161.213,/api/v1/transfers/napas,POST,78.88,200,5877,0,normal
2026-01-23T17:31:44,10.9.41.135,/api/v1/payments/bill,POST,90.08,200,4710,0,normal
2026-01-23T17:35:13,10.22.57.24,/api/v1/accounts/balance,GET,46.87,200,3612,0,normal
2026-01-23T17:44:31,10.23.179.71,/api/v1/payments/bill,POST,68.17,200,5494,0,normal
2026-01-23T18:06:24,10.3.24.114,/api/v1/transfers/internal,POST,85.0,200,1077,0,normal
2026-01-23T18:17:04,10.47.161.74,/api/v1/loans/status,POST,75.23,201,5650,0,normal
2026-01-23T18:18:07,10.35.21.187,/api/v1/accounts/balance,GET,45.08,200,3403,0,normal
2026-01-23T19:23:13,10.23.33.174,/api/v1/transfers/napas,POST,85.57,200,2746,0,normal
2026-01-23T19:23:50,10.21.78.159,/api/v1/payments/bill,POST,68.76,400,4847,0,normal
2026-01-23T19:25:09,10.48.42.151,/api/v1/transfers/internal,POST,61.92,200,4449,0,normal
2026-01-23T19:27:28,10.15.206.147,/api/v1/payments/bill,POST,168.81,200,1601,0,normal
2026-01-23T19:37:50,10.21.72.6,/api/v1/cards/transactions,GET,71.73,200,4761,0,normal
2026-01-23T19:43:33,10.25.169.80,/api/v1/transfers/internal,POST,59.75,204,1157,0,normal
2026-01-23T19:46:42,10.5.71.62,/api/v1/ibanking/session,GET,52.02,200,4740,0,normal
2026-01-23T19:58:11,10.46.108.29,/api/v1/notifications/push,GET,95.38,204,1127,0,normal
2026-01-23T19:58:16,10.28.39.116,/api/v1/notifications/push,POST,61.52,200,1550,0,normal
2026-01-23T20:15:53,10.27.120.205,/api/v1/loans/status,GET,104.2,200,437,0,normal
2026-01-23T20:19:54,10.18.210.3,/api/v1/savings/deposit,GET,59.15,200,5331,0,normal
2026-01-23T20:48:20,10.35.21.187,/api/v1/auth/otp/verify,POST,57.58,200,3611,0,normal
2026-01-24T00:05:38,10.4.101.247,/api/v1/payments/bill,POST,72.42,201,5308,0,normal
2026-01-24T00:25:37,10.18.210.3,/api/v1/payments/bill,POST,78.47,200,1959,0,normal
2026-01-24T00:35:58,10.16.5.27,/api/v1/accounts/statements,GET,39.89,200,4762,0,normal
2026-01-24T01:27:38,10.42.211.71,/api/v1/qr/pay,GET,73.76,204,746,0,normal
2026-01-24T01:27:40,10.41.114.127,/api/v1/auth/login,POST,105.57,200,1784,0,normal
2026-01-24T01:36:58,10.6.142.128,/api/v1/transfers/internal,POST,81.46,200,1680,0,normal
2026-01-24T01:45:27,10.16.135.194,/api/v1/transfers/internal,POST,32.66,200,5582,0,normal
2026-01-24T02:00:04,10.28.39.116,/api/v1/auth/login,POST,64.7,200,5996,0,normal
2026-01-24T02:03:00,10.15.174.160,/api/v1/transfers/internal,POST,54.86,200,5340,0,normal
2026-01-24T02:15:42,10.47.132.73,/api/v1/accounts/statements,GET,46.89,204,1792,0,normal
2026-01-24T02:25:36,10.6.212.51,/api/v1/auth/login,POST,70.99,200,5637,0,normal
2026-01-24T02:47:19,10.49.217.9,/api/v1/qr/pay,GET,84.38,200,1767,0,normal
2026-01-24T02:50:20,10.45.94.20,/api/v1/ibanking/session,POST,32.14,200,1899,0,normal
2026-01-24T02:58:11,10.23.33.174,/api/v1/cards/transactions,GET,83.06,200,3155,0,normal
2026-01-24T03:22:03,10.39.198.169,/api/v1/ibanking/session,GET,46.49,400,902,0,normal
2026-01-24T03:22:06,10.35.51.183,/api/v1/cards/transactions,POST,20.03,201,5707,0,normal
2026-01-24T03:23:02,10.31.178.25,/api/v1/loans/status,GET,39.94,200,4149,0,normal
2026-01-24T03:29:53,10.46.196.82,/api/v1/auth/login,GET,944.39,500,1244,1,system_error
2026-01-24T03:38:20,10.20.95.225,/api/v1/cards/lock,POST,36.89,200,5289,0,normal
2026-01-24T03:51:54,10.31.178.25,/api/v1/qr/pay,POST,16248.95,200,937,1,high_latency
2026-01-24T04:19:53,10.5.137.6,/api/v1/ibanking/session,POST,4042.88,500,1328,1,system_error
2026-01-24T04:53:27,10.5.184.36,/api/v1/payments/bill,POST,113.28,200,5770,0,normal
2026-01-24T16:13:34,10.4.196.183,/api/v1/ibanking/session,GET,39.06,200,5969,0,normal
2026-01-24T16:31:45,10.4.177.51,/api/v1/auth/otp/verify,POST,32.43,200,2824,0,normal
2026-01-24T17:30:40,10.31.131.230,/api/v1/loans/status,GET,116.93,201,5894,0,normal
2026-01-24T17:41:48,10.25.169.80,/api/v1/savings/deposit,GET,82.03,200,5001,0,normal
2026-01-24T18:02:18,10.31.42.192,/api/v1/savings/deposit,GET,65.06,201,5930,0,normal
2026-01-24T19:27:04,10.36.194.182,/api/v1/cards/transactions,GET,28.26,200,467,0,normal
2026-01-24T19:30:00,10.46.196.82,/api/v1/cards/lock,POST,132.71,204,5561,0,normal
2026-01-24T19:34:43,10.48.253.39,/api/v1/auth/login,POST,63.21,200,2806,0,normal
2026-01-24T19:36:00,10.44.29.132,/api/v1/cards/transactions,GET,41.54,200,4152,0,normal
2026-01-24T19:43:43,10.15.174.160,/api/v1/auth/otp/verify,POST,54.56,200,4925,0,normal
2026-01-24T19:50:09,10.45.94.20,/api/v1/ibanking/session,GET,137.06,200,3908,0,normal
2026-01-24T20:49:09,10.18.210.3,/api/v1/savings/deposit,GET,50.42,200,2021,0,normal
2026-01-25T00:05:52,10.46.3.45,/api/v1/cards/transactions,POST,34.3,200,5629,0,normal
2026-01-25T00:08:45,10.39.118.59,/api/v1/accounts/balance,GET,50.54,200,5765,0,normal
2026-01-25T00:32:22,10.15.33.124,/api/v1/accounts/balance,GET,109.62,200,2993,0,normal
2026-01-25T01:31:27,10.5.71.62,/api/v1/qr/pay,GET,152.71,200,2852,0,normal
2026-01-25T01:35:33,10.41.139.113,/api/v1/notifications/push,POST,52.45,200,5743,0,normal
2026-01-25T01:49:12,10.14.110.168,/api/v1/accounts/statements,GET,12593.33,200,2676,1,high_latency
2026-01-25T01:52:25,10.6.212.51,/api/v1/savings/deposit,GET,46.14,200,3029,0,normal
2026-01-25T02:08:24,10.18.66.2,/api/v1/savings/deposit,GET,64.15,200,2437,0,normal
2026-01-25T02:43:55,10.15.195.211,/api/v1/payments/bill,POST,32.99,201,3591,0,normal
2026-01-25T03:17:35,10.2.50.71,/api/v1/ibanking/session,POST,122.46,200,2025,0,normal
2026-01-25T03:19:15,10.40.244.27,/api/v1/loans/status,POST,51.44,201,1381,0,normal
2026-01-25T03:42:51,10.5.156.232,/api/v1/auth/login,POST,55.94,200,2463,0,normal
2026-01-25T04:02:55,10.29.183.222,/api/v1/cards/lock,PUT,63.38,200,3776,0,normal
2026-01-25T04:05:46,10.48.235.127,/api/v1/ibanking/session,POST,40.46,201,3551,0,normal
2026-01-25T04:44:31,10.10.70.104,/api/v1/ibanking/session,GET,59.05,200,2616,0,normal
2026-01-25T16:03:55,10.1.31.18,/api/v1/accounts/balance,GET,66.42,200,5176,0,normal
2026-01-25T16:04:16,10.39.118.59,/api/v1/payments/bill,POST,34.94,400,4615,0,normal
2026-01-25T16:52:28,10.25.169.80,/api/v1/transfers/napas,POST,47.69,200,3633,0,normal
2026-01-25T17:11:52,10.15.153.8,/api/v1/notifications/push,GET,54.97,200,5280,0,normal
2026-01-25T17:31:12,10.42.211.71,/api/v1/notifications/push,GET,59.48,200,5937,0,normal
2026-01-25T17:45:36,10.40.244.27,/api/v1/transfers/napas,POST,7772.01,504,2360,1,high_latency
2026-01-25T18:02:40,10.24.11.139,/api/v1/transfers/internal,POST,54.3,200,2073,0,normal
2026-01-25T18:05:48,10.41.227.39,/api/v1/cards/lock,POST,42.14,200,566,0,normal
2026-01-25T18:43:28,10.21.40.211,/api/v1/auth/otp/verify,POST,60.09,201,3825,0,normal
2026-01-25T18:47:48,10.23.80.6,/api/v1/payments/bill,POST,56.3,200,4676,0,normal
2026-01-25T18:50:21,10.46.108.29,/api/v1/ibanking/session,GET,57.92,200,615,0,normal
2026-01-25T19:08:32,10.48.104.83,/api/v1/cards/transactions,POST,33.56,200,4579,0,normal
2026-01-25T19:19:06,10.24.183.168,/api/v1/transfers/napas,POST,41.52,200,4793,0,normal
2026-01-25T19:23:56,10.41.33.110,/api/v1/ibanking/session,GET,62.97,200,5619,0,normal
2026-01-25T19:43:56,10.39.141.117,/api/v1/cards/transactions,GET,97.66,200,1912,0,normal
2026-01-25T21:01:01,10.5.184.36,/api/v1/transfers/napas,POST,791.1,500,72,1,system_error
2026-01-26T00:20:23,10.23.202.48,/api/v1/transfers/napas,POST,66.28,201,1335,0,normal
2026-01-26T00:28:46,10.4.177.51,/api/v1/auth/otp/verify,POST,31.22,204,5150,0,normal
2026-01-26T00:34:16,10.17.111.249,/api/v1/transfers/internal,POST,64.07,201,4558,0,normal
2026-01-26T00:47:12,10.21.78.159,/api/v1/loans/status,GET,137.69,400,3399,0,normal
2026-01-26T00:52:54,10.8.229.127,/api/v1/transfers/napas,POST,64.93,200,4233,0,normal
2026-01-26T01:06:53,10.15.235.37,/api/v1/transfers/internal,POST,110.89,200,2032,0,normal
2026-01-26T01:07:08,10.15.195.211,/api/v1/loans/status,POST,157.78,200,1742,0,normal
2026-01-26T01:38:40,10.20.103.106,/api/v1/auth/login,POST,38.26,200,1125,0,normal
2026-01-26T01:40:16,10.23.33.174,/api/v1/qr/pay,GET,77.04,400,596,0,normal
2026-01-26T02:17:16,10.7.161.213,/api/v1/transfers/napas,POST,79.47,201,355,0,normal
2026-01-26T02:26:01,10.40.1.202,/api/v1/qr/pay,GET,52.24,200,5187,0,normal
2026-01-26T02:26:53,10.20.103.106,/api/v1/loans/status,GET,81.43,400,3238,0,normal
2026-01-26T02:49:14,10.8.149.201,/api/v1/notifications/push,GET,69.59,201,4628,0,normal
2026-01-26T03:43:43,10.11.209.15,/api/v1/qr/pay,GET,53.66,200,2282,0,normal
2026-01-26T04:06:00,10.6.142.128,/api/v1/auth/login,POST,23.47,200,5910,0,normal
2026-01-26T04:21:22,10.2.50.71,/api/v1/savings/deposit,GET,78.16,200,3611,0,normal
2026-01-26T04:22:50,10.6.75.129,/api/v1/transfers/internal,POST,103.06,200,2413,0,normal
2026-01-26T08:22:58,10.41.117.205,/api/v1/cards/lock,POST,3482.75,503,1169,1,system_error
2026-01-26T16:15:59,10.32.245.220,/api/v1/qr/pay,GET,95.54,200,2779,0,normal
2026-01-26T16:29:34,10.5.137.6,/api/v1/payments/bill,POST,47.67,204,2964,0,normal
2026-01-26T17:28:59,10.28.39.116,/api/v1/auth/login,POST,118.99,201,3279,0,normal
2026-01-26T17:35:26,10.21.72.6,/api/v1/ibanking/session,GET,40.66,200,1967,0,normal
2026-01-26T18:03:26,10.47.132.73,/api/v1/notifications/push,GET,52.84,200,4360,0,normal
2026-01-26T18:27:19,10.16.135.194,/api/v1/cards/lock,PUT,66.99,204,5529,0,normal
2026-01-26T18:31:07,10.5.137.6,/api/v1/cards/transactions,POST,32.04,200,215,0,normal
2026-01-26T18:45:56,10.14.5.39,/api/v1/cards/lock,POST,180.62,200,5587,0,normal
2026-01-26T19:03:31,10.39.118.59,/api/v1/loans/status,GET,85.74,200,1521,0,normal
2026-01-26T19:05:01,10.49.217.9,/api/v1/auth/otp/verify,POST,97.3,204,3056,0,normal
2026-01-26T19:12:38,10.32.160.22,/api/v1/loans/status,POST,49.63,200,1627,0,normal
2026-01-26T19:34:21,10.46.177.194,/api/v1/cards/transactions,POST,31.06,200,1512,0,normal
2026-01-26T19:35:44,10.8.149.201,/api/v1/auth/otp/verify,POST,121.27,200,2370,0,normal
2026-01-26T19:47:16,10.21.110.218,/api/v1/transfers/napas,POST,59.54,200,1023,0,normal
2026-01-26T19:47:47,10.46.3.45,/api/v1/cards/transactions,GET,50.2,200,2020,0,normal
2026-01-26T19:55:48,10.17.156.150,/api/v1/notifications/push,GET,51.09,200,2969,0,normal
2026-01-27T00:04:09,10.47.106.123,/api/v1/transfers/napas,POST,73.94,204,5492,0,normal
2026-01-27T00:18:40,10.39.254.169,/api/v1/accounts/statements,GET,21.27,400,3102,0,normal
2026-01-27T00:33:19,10.1.152.141,/api/v1/cards/transactions,POST,66.81,200,510,0,normal
2026-01-27T00:37:28,10.31.200.215,/api/v1/payments/bill,POST,50.8,200,1658,0,normal
2026-01-27T00:56:11,10.49.148.114,/api/v1/notifications/push,GET,30.0,200,5915,0,normal
2026-01-27T00:57:57,10.21.110.218,/api/v1/qr/pay,GET,59.3,204,2519,0,normal
2026-01-27T01:00:28,10.48.42.151,/api/v1/savings/deposit,POST,74.35,200,4483,0,normal
2026-01-27T01:06:20,10.35.51.183,/api/v1/auth/login,POST,135.48,200,2064,0,normal
2026-01-27T01:17:14,10.13.115.135,/api/v1/accounts/balance,GET,77.18,200,5431,0,normal
2026-01-27T01:22:38,10.17.111.249,/api/v1/cards/transactions,GET,74.38,400,3305,0,normal
2026-01-27T01:27:17,10.14.211.64,/api/v1/transfers/napas,POST,24.93,200,4869,0,normal
2026-01-27T01:44:56,10.46.38.126,/api/v1/qr/pay,GET,45.43,200,3716,0,normal
2026-01-27T01:55:25,10.34.117.182,/api/v1/accounts/statements,GET,85.53,200,1666,0,normal
2026-01-27T02:28:37,10.39.130.33,/api/v1/auth/otp/verify,POST,165.55,200,1018,0,normal
2026-01-27T02:35:29,10.0.172.246,/api/v1/cards/lock,POST,34.67,200,4117,0,normal
2026-01-27T02:52:41,10.42.4.192,/api/v1/payments/bill,POST,187.69,200,3892,0,normal
2026-01-27T02:55:18,10.4.142.202,/api/v1/auth/otp/verify,POST,93.66,200,2499,0,normal
2026-01-27T02:55:35,10.5.71.62,/api/v1/cards/lock,PUT,66.55,200,1664,0,normal
2026-01-27T03:02:24,10.24.183.168,/api/v1/payments/bill,POST,56.67,200,2911,0,normal
2026-01-27T03:05:11,10.23.84.58,/api/v1/transfers/napas,POST,32.16,200,1556,0,normal
2026-01-27T03:37:49,10.8.76.235,/api/v1/transfers/napas,POST,41.06,200,4280,0,normal
2026-01-27T03:46:44,10.41.33.110,/api/v1/cards/lock,POST,31.37,400,1269,0,normal
2026-01-27T04:13:36,10.11.71.34,/api/v1/auth/otp/verify,POST,35.88,200,2977,0,normal
2026-01-27T04:26:33,10.16.5.27,/api/v1/notifications/push,GET,87.55,200,5407,0,normal
2026-01-27T04:29:46,10.25.110.37,/api/v1/accounts/balance,GET,3831.36,502,1430,1,system_error
2026-01-27T04:55:42,10.27.120.205,/api/v1/qr/pay,GET,65.13,200,261,0,normal
2026-01-27T07:27:00,10.38.85.168,/api/v1/qr/pay,POST,16009.54,504,216,1,high_latency
2026-01-27T16:11:45,10.14.211.64,/api/v1/cards/transactions,GET,160.38,204,1521,0,normal
2026-01-27T16:37:54,10.48.113.226,/api/v1/accounts/statements,POST,85.07,204,3412,0,normal
2026-01-27T17:04:00,10.7.161.213,/api/v1/savings/deposit,POST,59.3,200,5969,0,normal
2026-01-27T17:12:01,10.7.148.24,/api/v1/payments/bill,POST,50.35,200,4955,0,normal
2026-01-27T17:32:06,10.48.58.60,/api/v1/accounts/balance,GET,111.86,200,5108,0,normal
2026-01-27T17:36:52,10.17.156.150,/api/v1/transfers/napas,POST,88.02,200,2589,0,normal
2026-01-27T17:38:23,10.19.229.73,/api/v1/payments/bill,POST,70.18,200,481,0,normal
2026-01-27T18:34:07,10.29.106.51,/api/v1/cards/lock,POST,88.35,400,3608,0,normal
2026-01-27T18:35:43,10.31.200.215,/api/v1/transfers/internal,POST,30.19,200,2930,0,normal
2026-01-27T18:40:38,10.16.135.194,/api/v1/savings/deposit,GET,34.15,201,4031,0,normal
2026-01-27T18:46:34,10.48.80.52,/api/v1/qr/pay,GET,31.77,200,3308,0,normal
2026-01-27T18:51:49,10.39.130.33,/api/v1/qr/pay,GET,35.87,200,2856,0,normal
2026-01-27T19:30:25,10.18.210.3,/api/v1/payments/bill,POST,108.64,204,3775,0,normal
2026-01-27T20:01:38,10.0.169.28,/api/v1/loans/status,GET,43.76,200,1798,0,normal
2026-01-27T20:20:20,10.21.110.218,/api/v1/transfers/napas,POST,65.99,201,1857,0,normal
2026-01-27T20:20:43,10.49.148.114,/api/v1/payments/bill,POST,92.14,201,4279,0,normal
2026-01-28T00:06:35,10.48.58.60,/api/v1/transfers/internal,POST,88.76,200,1439,0,normal
2026-01-28T00:14:33,10.49.217.9,/api/v1/payments/bill,POST,55.49,200,5329,0,normal
2026-01-28T00:20:55,10.37.106.200,/api/v1/savings/deposit,GET,25.52,200,652,0,normal
2026-01-28T00:54:10,10.38.85.168,/api/v1/loans/status,GET,107.52,201,3158,0,normal
2026-01-28T01:04:07,10.21.205.213,/api/v1/transfers/internal,POST,166.79,200,2566,0,normal
2026-01-28T01:21:32,10.47.106.123,/api/v1/auth/login,POST,36.16,200,4466,0,normal
2026-01-28T01:27:31,10.2.50.71,/api/v1/transfers/internal,POST,41.14,200,4001,0,normal
2026-01-28T02:14:36,10.17.111.249,/api/v1/auth/login,POST,55.14,200,3702,0,normal
2026-01-28T02:16:23,10.4.197.166,/api/v1/payments/bill,POST,114.93,201,3786,0,normal
2026-01-28T03:24:03,10.23.199.17,/api/v1/transfers/napas,POST,65.65,200,1644,0,normal
2026-01-28T04:14:23,10.6.75.129,/api/v1/savings/deposit,GET,59.96,200,2141,0,normal
2026-01-28T04:26:44,10.4.134.247,/api/v1/auth/otp/verify,POST,45.16,200,4278,0,normal
2026-01-28T04:49:54,10.5.184.36,/api/v1/accounts/balance,GET,68.31,200,862,0,normal
2026-01-28T04:56:11,10.3.195.146,/api/v1/transfers/internal,POST,49.15,201,5123,0,normal
2026-01-28T16:00:11,10.23.80.6,/api/v1/loans/status,GET,95.98,200,1296,0,normal
2026-01-28T16:01:22,10.16.5.27,/api/v1/cards/lock,POST,286.74,200,577,0,normal
2026-01-28T16:19:51,10.27.226.17,/api/v1/loans/status,GET,149.52,200,901,0,normal
2026-01-28T16:44:03,10.22.187.69,/api/v1/cards/lock,PUT,85.13,200,4137,0,normal
2026-01-28T16:52:43,10.44.138.36,/api/v1/cards/transactions,POST,56.54,201,4253,0,normal
2026-01-28T17:03:14,10.15.141.80,/api/v1/accounts/statements,POST,40.23,200,1424,0,normal
2026-01-28T18:20:42,10.31.42.192,/api/v1/savings/deposit,GET,56.42,200,1312,0,normal
2026-01-28T18:27:04.200000,10.2.240.193,/api/v1/auth/login,POST,45.02,429,163,1,spam
2026-01-28T18:27:04.350000,10.2.240.193,/api/v1/auth/login,POST,139.51,200,505,1,spam
2026-01-28T18:27:04.500000,10.2.240.193,/api/v1/auth/login,POST,66.93,429,289,1,spam
2026-01-28T18:27:04.650000,10.2.240.193,/api/v1/auth/login,POST,108.3,401,263,1,spam
2026-01-28T18:27:04.800000,10.2.240.193,/api/v1/auth/login,POST,25.91,403,347,1,spam
2026-01-28T18:27:04.950000,10.2.240.193,/api/v1/auth/login,POST,52.06,200,468,1,spam
2026-01-28T18:27:05.100000,10.2.240.193,/api/v1/auth/login,POST,107.21,401,89,1,spam
2026-01-28T18:27:05.250000,10.2.240.193,/api/v1/auth/login,POST,54.75,401,415,1,spam
